scenario_id,method,violation_type,source,difficulty,exec,trig,rem,c_road,c_env,c_role,c_lane,c_action,c_auto,c_noctrl,c_context,ms
SYNTH_SPD_0081,Template Mapping,Speeding,synthetic-topology-extension,fine,1,0,0,1,1,0,1,0,1,1,0,0.68
SYNTH_SPD_0082,Template Mapping,Speeding,synthetic-topology-extension,fine,1,0,1,1,1,0,1,0,1,1,1,0.7200000000000001
SYNTH_SPD_0083,Template Mapping,Speeding,synthetic-topology-extension,fine,0,0,1,,,,,,,,,
SYNTH_SPD_0084,Template Mapping,Speeding,synthetic-topology-extension,fine,1,0,1,1,1,0,1,0,1,1,1,0.7200000000000001
SYNTH_SPD_0085,Template Mapping,Speeding,synthetic-topology-extension,fine,0,0,0,,,,,,,,,
SYNTH_SPD_0086,Template Mapping,Speeding,synthetic-topology-extension,fine,1,0,1,1,1,0,1,0,1,1,1,0.7200000000000001
SYNTH_SPD_0087,Template Mapping,Speeding,synthetic-topology-extension,fine,1,0,1,1,1,0,1,0,1,1,1,0.7200000000000001
SYNTH_SPD_0088,Template Mapping,Speeding,synthetic-topology-extension,fine,0,0,1,,,,,,,,,
SYNTH_SPD_0089,Template Mapping,Speeding,synthetic-topology-extension,fine,0,0,1,,,,,,,,,
SYNTH_SPD_0090,Template Mapping,Speeding,synthetic-topology-extension,fine,1,0,1,1,1,0,1,0,1,1,1,0.7200000000000001
NHTSA_FSD_0001,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,0,1,1,0,1,0,1,1,0,0.68
NHTSA_FSD_0002,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0003,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0004,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,0,1,1,0,1,0,1,1,0,0.68
NHTSA_FSD_0005,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0006,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,0,1,1,0,1,0,1,1,0,0.68
NHTSA_FSD_0007,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0008,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0009,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0010,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0011,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
NHTSA_FSD_0012,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0013,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0014,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0015,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0016,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0017,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0018,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0019,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0020,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0021,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0022,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0023,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0024,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0025,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0026,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0027,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0028,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0029,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0030,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,0,1,1,0,1,0,1,1,0,0.68
NHTSA_FSD_0031,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0032,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0033,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0034,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0035,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0036,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0037,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0038,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0039,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0040,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0041,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0042,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0043,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0044,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0045,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0046,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0047,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0048,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0049,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0050,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0051,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,0,1,0,1,1,1,0.7200000000000001
NHTSA_FSD_0052,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0053,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0054,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0055,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0056,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0057,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0058,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,0,1,1,0,1,0,1,1,0,0.68
NHTSA_FSD_0059,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0060,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0061,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0062,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0063,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0064,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0065,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0066,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0067,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0068,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0069,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,0,1,1,0,1,0,1,1,0,0.68
NHTSA_FSD_0070,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0071,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,0,1,1,0,1,0,1,1,0,0.68
NHTSA_FSD_0072,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
NHTSA_FSD_0073,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0074,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0075,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0076,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0077,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0078,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0079,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,0,1,0,1,1,1,0.7200000000000001
NHTSA_FSD_0080,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0081,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0082,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0083,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0084,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0085,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0086,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0087,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0088,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0089,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0090,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0091,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0092,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0093,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0094,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0095,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0096,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0097,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0098,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0099,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0100,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0101,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0102,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0103,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0104,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0105,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0106,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0107,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0108,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0109,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,0,1,1,0,1,0,1,1,0,0.68
NHTSA_FSD_0110,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0111,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0112,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
NHTSA_FSD_0113,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0114,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0115,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0116,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0117,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0118,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0119,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0120,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0121,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,0,1,1,0,1,0,1,1,0,0.68
NHTSA_FSD_0122,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0123,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0124,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0125,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0126,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0127,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,0,1,1,0,1,0,1,1,0,0.68
NHTSA_FSD_0128,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0129,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,0,1,1,1,0,1,0,1,1,1,0.7200000000000001
NHTSA_FSD_0130,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0131,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,0,1,0,1,1,1,0.7200000000000001
NHTSA_FSD_0132,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0133,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0134,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,0,1,1,0,1,0,1,1,0,0.68
NHTSA_FSD_0135,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0136,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0137,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,0,1,1,0,1,0,1,1,0,0.68
NHTSA_FSD_0138,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0139,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0140,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0141,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
NHTSA_FSD_0142,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0143,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0144,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0145,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0146,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0147,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0148,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0149,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0150,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0151,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0152,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0153,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0154,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0155,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0156,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0157,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0158,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0159,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0160,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0161,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0162,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0163,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0164,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0165,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0166,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0167,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0168,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0169,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0170,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0171,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0172,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0173,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,0,1,0,1,1,1,0.7200000000000001
NHTSA_FSD_0174,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0175,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0176,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0177,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0178,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0179,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0180,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0181,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0182,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0183,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
NHTSA_FSD_0184,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,0,1,1,0,1,0,1,1,0,0.68
NHTSA_FSD_0185,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0186,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FSD_0187,Template Mapping,Failure to maintain safe following distance,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
